,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
8862,F38278,466.0,E,1.0,2022-05-31 16:31:44.357,2022-05-31,2022-05-27 00:00:00,2022-07-30,,4522.0,0.0,0
8863,F38279,1016.0,E,1.0,2022-05-31 16:34:27.333,2022-05-31,2022-05-19 00:00:00,2022-06-30,,1680.0000000000002,0.0,0
8877,F38293,466.0,E,1.0,2022-06-02 07:57:28.527,2022-06-02,2022-05-27 00:00:00,2022-08-01,,20580.0,0.0,0
8885,F38301,1429.0,E,1.0,2022-06-02 14:26:22.433,2022-06-02,2022-06-02 00:00:00,2022-08-01,,23625.000000000004,0.0,0
8925,F38341,1284.0,E,2.0,2022-06-09 09:41:11.620,2022-06-09,2022-06-09 00:00:00,2022-07-09,,1108.8,0.0,0
8927,F38343,1459.0,E,2.0,2022-06-09 10:34:50.837,2022-06-09,2022-06-03 00:00:00,2022-07-09,,9364.5,0.0,0
8928,F38344,644.0,E,1.0,2022-06-09 10:45:52.047,2022-06-09,2022-06-10 00:00:00,2022-08-08,,38979.600000000006,0.0,0
8937,F38353,1130.0,E,2.0,2022-06-10 10:03:40.280,2022-06-10,2022-06-09 00:00:00,2022-06-18,,1128.2,0.0,0
8944,F38360,1429.0,E,1.0,2022-06-10 17:40:37.233,2022-06-10,2022-06-13 00:00:00,2022-08-09,,9450.0,0.0,0
8945,F38361,537.0,E,1.0,2022-06-10 17:44:34.023,2022-06-10,2022-06-13 00:00:00,2022-07-10,,25554.243,0.0,0
8946,F38362,253.0,E,1.0,2022-06-10 17:48:05.833,2022-06-10,2022-06-10 00:00:00,2022-07-25,,7212.35,0.0,0
8967,F38383,468.0,E,6.0,2022-06-15 12:26:41.247,2022-06-15,2022-06-10 00:00:00,2022-07-15,,6795.1732,0.0,0
8974,F38390,1266.0,E,2.0,2022-06-16 09:05:54.837,2022-06-16,2022-06-13 00:00:00,2022-07-31,,5045.0,0.0,0
8975,F38391,537.0,E,2.0,2022-06-16 09:12:21.407,2022-06-16,2022-06-09 00:00:00,2022-07-16,,7159.200000000001,0.0,0
8984,F38400,1852.0,E,2.0,2022-06-17 09:33:28.250,2022-06-17,2022-06-16 00:00:00,2022-07-17,,5110.8486,0.0,0
8995,F38411,1965.0,E,2.0,2022-06-17 16:34:06.967,2022-06-17,2022-06-09 00:00:00,2022-07-17,,6100.000000000001,915.0000000000001,0
8999,F38415,481.0,E,2.0,2022-06-20 12:09:37.967,2022-06-20,2022-06-20 00:00:00,2022-06-20,,150.85,0.0,0
9007,F38423,1429.0,E,1.0,2022-06-21 07:37:50.897,2022-06-21,2022-06-20 00:00:00,2022-08-20,,7560.0,0.0,0
9009,F38425,1130.0,E,2.0,2022-06-21 10:06:45.723,2022-06-21,2022-06-22 00:00:00,2022-06-29,,564.1,0.0,0
9016,F38432,455.0,E,2.0,2022-06-22 09:32:49.930,2022-06-22,2022-06-21 00:00:00,2022-06-22,,2158.4,0.0,0
9023,F38439,1284.0,E,2.0,2022-06-22 16:05:02.810,2022-06-22,2022-04-27 00:00:00,2022-07-22,,9895.0,0.0,0
9026,F38442,1965.0,E,2.0,2022-06-23 11:10:27.077,2022-06-23,2022-06-23 00:00:00,2022-07-23,,3450.0000000000005,517.5,0
9028,F38444,457.0,E,2.0,2022-06-23 11:56:28.750,2022-06-23,2022-06-21 00:00:00,2022-07-23,,925.0000000000001,0.0,0
9042,F38458,1401.0,E,1.0,2022-06-24 12:55:59.567,2022-06-24,2022-06-20 00:00:00,2022-06-24,,3750.0000000000005,0.0,0
9043,F38459,1016.0,E,3.0,2022-06-24 12:59:07.730,2022-06-24,2022-06-15 00:00:00,2022-06-24,,1125.0,0.0,0
9050,F38466,856.0,E,2.0,2022-06-27 15:08:56.377,2022-06-27,2022-06-17 00:00:00,2022-06-27,,1336.0,0.0,0
9063,F38479,1965.0,E,2.0,2022-06-29 09:13:01.087,2022-06-29,2022-06-29 00:00:00,2022-07-29,,4725.0,708.75,0
9066,F38482,1757.0,E,2.0,2022-06-29 12:06:09.907,2022-06-29,2022-06-29 00:00:00,2022-06-29,,1067.3000000000002,0.0,0
9068,F38484,1339.0,E,1.0,2022-06-29 13:36:23.500,2022-06-29,2022-06-29 00:00:00,2022-07-29,,61054.4,0.0,0
9071,F38487,1284.0,E,2.0,2022-06-30 08:53:14.190,2022-06-30,2022-07-01 00:00:00,2022-07-30,,10590.3,0.0,0
9073,F38489,1784.0,E,2.0,2022-06-30 12:40:13.077,2022-06-30,2022-06-30 00:00:00,2022-07-15,,2008.0000000000002,0.0,0
9076,F38492,455.0,E,2.0,2022-06-30 13:52:10.360,2022-06-30,2022-07-01 00:00:00,2022-06-30,,3122.0000000000005,0.0,0
9093,F38509,161.0,E,1.0,2022-07-04 09:05:18.557,2022-07-04,2022-06-24 00:00:00,2022-08-03,,1054.0,0.0,0
9095,F38511,361.0,E,2.0,2022-07-04 09:18:32.910,2022-07-04,2022-07-01 00:00:00,2022-07-04,,517.2,0.0,0
9099,F38515,161.0,E,1.0,2022-07-04 10:22:10.987,2022-07-04,2022-07-04 00:00:00,2022-08-03,,315.57250000000005,0.0,0
9102,F38518,1852.0,C,1.0,2022-07-04 13:35:36.653,2022-07-04,2022-07-04 00:00:00,2022-08-03,2022-07-04,5110.8486,0.0,0
9103,F38519,1852.0,E,2.0,2022-07-04 14:11:03.783,2022-07-04,2022-07-04 00:00:00,2022-08-03,,5110.8486,0.0,0
9126,F38542,161.0,E,1.0,2022-07-07 14:21:47.513,2022-07-07,2022-07-06 00:00:00,2022-08-06,,1230.0,0.0,0
9129,F38545,466.0,E,1.0,2022-07-07 14:30:23.613,2022-07-07,2022-07-08 00:00:00,2022-09-05,,2068.5,0.0,0
9130,F38546,466.0,E,1.0,2022-07-07 14:40:34.487,2022-07-07,2022-07-08 00:00:00,2022-09-05,,4928.400000000001,0.0,0
9131,F38547,466.0,E,1.0,2022-07-07 14:42:59.913,2022-07-07,2022-07-08 00:00:00,2022-09-05,,5880.000000000001,0.0,0
9136,F38552,1198.0,E,1.0,2022-07-08 10:17:45.830,2022-07-08,2022-07-08 00:00:00,2022-07-23,,1703.7504,0.0,0
9138,F38554,1198.0,E,1.0,2022-07-08 12:26:37.927,2022-07-08,2022-07-08 00:00:00,2022-07-23,,851.7993,0.0,0
9140,F38556,1965.0,E,1.0,2022-07-08 16:15:19.967,2022-07-08,2022-07-08 00:00:00,2022-08-07,,7258.68,909.83,0
9143,F38559,1784.0,E,2.0,2022-07-11 09:06:22.150,2022-07-11,2022-07-11 00:00:00,2022-07-26,,430.0,0.0,0
9161,F38577,1289.0,E,1.0,2022-07-12 12:45:19.643,2022-07-12,2022-07-13 00:00:00,2022-08-11,,4692.650000000001,0.0,0
9168,F38584,1967.0,E,2.0,2022-07-12 16:07:29.283,2022-07-12,2022-07-11 00:00:00,2022-07-12,,485.34000000000003,0.0,0
9185,F38601,1784.0,E,2.0,2022-07-15 08:36:05.717,2022-07-15,2022-07-15 00:00:00,2022-07-30,,3014.0,0.0,0
9192,F38608,417.0,E,2.0,2022-07-15 17:17:01.420,2022-07-15,2022-07-13 00:00:00,2022-07-30,,6943.950000000001,0.0,0
9198,F38614,1233.0,E,2.0,2022-07-18 13:09:18.663,2022-07-18,2022-07-18 00:00:00,2022-07-18,,3212.0,0.0,0
9207,F38623,1965.0,E,2.0,2022-07-20 10:16:17.383,2022-07-20,2022-07-19 00:00:00,2022-08-19,,235.3,35.300000000000004,0
9217,F38633,310.0,E,2.0,2022-07-21 10:52:24.410,2022-07-21,2022-07-12 00:00:00,2022-07-21,,4956.7300000000005,0.0,0
9221,F38637,322.0,E,2.0,2022-07-21 13:26:22.273,2022-07-21,2022-07-20 00:00:00,2022-08-05,,16321.600000000002,0.0,0
9222,F38638,644.0,E,1.0,2022-07-21 13:46:16.387,2022-07-21,2022-07-20 00:00:00,2022-09-19,,51729.600000000006,0.0,0
9225,F38641,1401.0,E,1.0,2022-07-21 17:14:43.317,2022-07-21,2022-07-13 00:00:00,2022-07-21,,6366.4800000000005,0.0,0
9254,F38670,537.0,E,1.0,2022-07-26 14:25:34.453,2022-07-26,2022-07-25 00:00:00,2022-08-25,,25554.243000000002,0.0,0
9259,F38675,322.0,E,2.0,2022-07-27 09:24:52.963,2022-07-27,2022-07-27 00:00:00,2022-08-11,,3521.6,0.0,0
9272,F38688,455.0,E,2.0,2022-07-28 10:50:03.530,2022-07-28,2022-07-27 00:00:00,2022-07-28,,4820.0,0.0,0
9273,F38689,480.0,E,2.0,2022-07-28 11:32:08.487,2022-07-28,2022-07-28 00:00:00,2022-08-27,,300.0,45.00000000000001,0
9284,F38700,161.0,E,1.0,2022-07-29 09:30:43.523,2022-07-29,2022-07-28 00:00:00,2022-08-28,,4125.0,0.0,0
9291,F38707,315.0,E,1.0,2022-07-29 15:59:18.307,2022-07-29,2022-07-04 00:00:00,2022-08-13,,8700.0,0.0,0
9299,F38715,169.0,E,2.0,2022-07-29 17:15:50.553,2022-07-29,2022-07-27 00:00:00,2022-07-29,,1361.3600000000001,0.0,0
9353,F38769,1686.0,E,2.0,2022-08-09 10:49:54.213,2022-08-09,2022-08-09 00:00:00,2022-08-09,,1750.0000000000002,0.0,0
9357,F38773,1784.0,E,2.0,2022-08-09 16:26:42.997,2022-08-09,2022-08-05 00:00:00,2022-08-24,,853.0000000000001,0.0,0
9368,F38784,466.0,E,1.0,2022-08-10 13:37:35.640,2022-08-10,2022-08-05 00:00:00,2022-10-09,,7392.6,0.0,0
9369,F38785,466.0,E,1.0,2022-08-10 13:42:37.790,2022-08-10,2022-08-04 00:00:00,2022-10-09,,7787.0,0.0,0
9381,F38797,644.0,E,1.0,2022-08-11 10:08:29.953,2022-08-11,2022-08-16 00:00:00,2022-10-10,,38979.6,0.0,0
9387,F38803,1181.0,E,2.0,2022-08-11 15:21:15.387,2022-08-11,2022-08-11 00:00:00,2022-08-11,,370.52,0.0,0
9390,F38806,1016.0,E,1.0,2022-08-12 10:08:21.873,2022-08-12,2022-08-09 00:00:00,2022-08-12,,3678.0,0.0,0
9392,F38808,1965.0,E,2.0,2022-08-12 11:05:12.107,2022-08-12,2022-08-10 00:00:00,2022-09-11,,235.3,35.300000000000004,0
9393,F38809,1925.0,E,2.0,2022-08-12 11:26:34.867,2022-08-12,2022-08-10 00:00:00,2022-09-11,,5682.620000000001,0.0,0
9394,F38810,161.0,E,1.0,2022-08-12 13:09:45.687,2022-08-12,2022-08-12 00:00:00,2022-09-11,,6311.000000000001,0.0,0
9396,F38812,1585.0,E,2.0,2022-08-12 14:29:11.197,2022-08-12,2022-08-12 00:00:00,2022-08-12,,275.86,0.0,0
9400,F38816,664.0,E,2.0,2022-08-15 12:49:59.787,2022-08-15,2022-08-04 00:00:00,2022-08-30,,11025.0,0.0,0
9422,F38838,466.0,E,1.0,2022-08-17 12:08:09.850,2022-08-17,2022-08-15 00:00:00,2022-10-16,,4522.0,0.0,0
9428,F38844,1967.0,E,1.0,2022-08-17 15:30:43.837,2022-08-17,2022-08-17 00:00:00,2022-08-17,,1941.3600000000001,0.0,0
9439,F38855,357.0,C,2.0,2022-08-19 10:04:03.223,2022-08-19,2022-08-12 00:00:00,2022-09-03,2022-08-19,1175.0,0.0,0
9442,F38858,357.0,E,2.0,2022-08-19 11:06:19.177,2022-08-19,2022-08-12 00:00:00,2022-09-03,,1175.0,0.0,0
9453,F38869,238.0,E,2.0,2022-08-22 11:20:28.140,2022-08-22,2022-08-22 00:00:00,2022-08-22,,1041.8625000000002,0.0,0
9454,F38870,238.0,E,2.0,2022-08-22 11:22:10.423,2022-08-22,2022-08-22 00:00:00,2022-08-22,,694.575,0.0,0
9464,F38880,1053.0,E,1.0,2022-08-23 10:53:34.597,2022-08-23,2022-08-23 00:00:00,2022-11-21,,13065.000000000002,0.0,0
9465,F38881,1289.0,E,1.0,2022-08-23 11:01:30.783,2022-08-23,2022-08-23 00:00:00,2022-09-22,,5973.000000000001,0.0,0
9466,F38882,161.0,E,1.0,2022-08-23 11:03:13.183,2022-08-23,2022-08-24 00:00:00,2022-09-22,,1230.0,0.0,0
9483,F38899,203.0,E,2.0,2022-08-25 11:10:24.230,2022-08-25,2022-08-25 00:00:00,2022-08-25,,1124.2,0.0,0
9486,F38902,377.0,E,2.0,2022-08-25 12:33:21.470,2022-08-25,2022-08-25 00:00:00,2022-09-09,,7666.272900000001,0.0,0
9487,F38903,1965.0,E,2.0,2022-08-25 12:51:30.917,2022-08-25,2022-08-25 00:00:00,2022-09-24,,732.7,109.91,0
9488,F38904,1965.0,E,2.0,2022-08-25 12:57:29.583,2022-08-25,2022-08-02 00:00:00,2022-09-24,,1662.5,249.38,0
9509,F38925,453.0,E,2.0,2022-08-29 10:34:44.320,2022-08-29,2022-08-26 00:00:00,2022-09-13,,7616.4,0.0,0
9515,F38931,1965.0,C,2.0,2022-08-29 14:09:28.927,2022-08-29,2022-08-29 00:00:00,2022-09-28,2022-08-30,732.7,109.91,0
9523,F38939,1965.0,E,2.0,2022-08-29 17:58:54.857,2022-08-29,2022-08-29 00:00:00,2022-09-28,,732.7,109.91,0
9540,F38956,125.0,E,2.0,2022-08-31 15:20:30.370,2022-08-31,2022-08-30 00:00:00,2022-08-31,,2212.952,0.0,0
9568,F38984,1459.0,E,2.0,2022-09-05 13:10:59.833,2022-09-05,2022-09-05 00:00:00,2022-10-05,,17582.0,0.0,0
9569,F38985,1284.0,E,2.0,2022-09-05 13:53:13.707,2022-09-05,2022-09-05 00:00:00,2022-10-05,,8356.464300000001,0.0,0
9575,F38991,1284.0,E,2.0,2022-09-06 10:18:39.973,2022-09-06,2022-04-27 00:00:00,2022-10-06,,9895.0,0.0,0
9579,F38995,466.0,E,1.0,2022-09-06 17:54:19.680,2022-09-06,2022-08-30 00:00:00,2022-11-05,,1800.0,0.0,0
9580,F38996,466.0,E,1.0,2022-09-06 17:57:13.637,2022-09-06,2022-09-02 00:00:00,2022-11-05,,7106.5,0.0,0
9581,F38997,466.0,E,1.0,2022-09-06 17:58:26.090,2022-09-06,2022-09-02 00:00:00,2022-11-05,,9856.8,0.0,0
9587,F39003,1913.0,E,2.0,2022-09-07 15:55:21.473,2022-09-07,2022-09-07 00:00:00,2022-10-07,,462.0,0.0,0
9599,F39015,481.0,E,2.0,2022-09-08 16:18:37.433,2022-09-08,2022-09-08 00:00:00,2022-09-08,,57.88,0.0,0
9615,F39031,1429.0,C,1.0,2022-09-12 11:55:01.737,2022-09-12,2022-09-12 00:00:00,2022-11-11,2022-09-26,6804.000000000001,0.0,0
9640,F39056,537.0,E,1.0,2022-09-14 12:27:45.103,2022-09-14,2022-09-12 00:00:00,2022-10-14,,25554.243000000002,0.0,0
9641,F39057,1793.0,E,2.0,2022-09-14 12:44:41.657,2022-09-14,2022-09-14 00:00:00,2022-09-14,,1133.555,0.0,0
9642,F39058,169.0,E,2.0,2022-09-14 13:10:07.603,2022-09-14,2022-09-07 00:00:00,2022-09-14,,1118.5100000000002,0.0,0
9655,F39071,169.0,E,2.0,2022-09-19 10:56:37.653,2022-09-19,2022-09-19 00:00:00,2022-09-19,,290.0,0.0,0
9672,F39088,322.0,E,2.0,2022-09-20 12:01:10.643,2022-09-20,2022-09-19 00:00:00,2022-10-05,,22417.600000000002,0.0,0
9679,F39095,1852.0,E,1.0,2022-09-20 16:40:53.403,2022-09-20,2022-09-23 00:00:00,2022-10-20,,17590.854600000002,0.0,0
9682,F39098,1429.0,E,1.0,2022-09-20 18:01:21.880,2022-09-20,2022-09-20 00:00:00,2022-11-19,,28350.000000000004,0.0,0
9684,F39100,1020.0,E,2.0,2022-09-21 10:26:11.807,2022-09-21,2022-09-21 00:00:00,2022-10-21,,144.0,0.0,0
9695,F39111,1198.0,E,2.0,2022-09-22 13:41:10.890,2022-09-22,2022-09-15 00:00:00,2022-10-07,,2213.8,0.0,0
9699,F39115,644.0,E,1.0,2022-09-22 14:12:28.287,2022-09-22,2022-09-02 00:00:00,2022-11-21,,5508.0,0.0,0
9716,F39132,1965.0,E,2.0,2022-09-23 12:21:54.157,2022-09-23,2022-08-23 00:00:00,2022-10-23,,8655.0,1298.2500000000002,0
9725,F39141,169.0,E,2.0,2022-09-23 17:04:03.100,2022-09-23,2022-09-23 00:00:00,2022-09-23,,580.0,0.0,0
9735,F39151,1478.0,E,1.0,2022-09-26 14:24:47.633,2022-09-26,2022-09-27 00:00:00,2022-10-26,,3258.69,0.0,0
9762,F39178,1020.0,E,2.0,2022-09-29 12:01:38.680,2022-09-29,2022-09-29 00:00:00,2022-10-29,,970.0,0.0,0
9779,F39195,417.0,E,2.0,2022-09-30 13:27:39.933,2022-09-30,2022-09-28 00:00:00,2022-10-15,,10069.5,0.0,0
9780,F39196,417.0,E,2.0,2022-09-30 13:30:11.713,2022-09-30,2022-09-28 00:00:00,2022-10-15,,11284.400000000001,0.0,0
9790,F39206,1429.0,E,1.0,2022-09-30 17:29:41.753,2022-09-30,2022-09-30 00:00:00,2022-11-29,,14200.000000000002,0.0,0
9791,F39207,1429.0,E,1.0,2022-09-30 17:31:40.663,2022-09-30,2022-09-30 00:00:00,2022-11-29,,23625.000000000004,0.0,0
9822,F39238,664.0,E,1.0,2022-10-04 12:22:09.840,2022-10-04,2022-09-22 00:00:00,2022-10-19,,1157.93,0.0,0
9827,F39243,455.0,E,2.0,2022-10-04 16:24:12.077,2022-10-04,2022-10-04 00:00:00,2022-10-04,,880.0000000000001,0.0,0
9865,F39281,466.0,E,1.0,2022-10-11 13:26:03.553,2022-10-11,2022-10-07 00:00:00,2022-12-10,,2930.5,0.0,0
9868,F39284,1925.0,E,2.0,2022-10-12 09:53:42.263,2022-10-12,2022-10-07 00:00:00,2022-11-11,,28995.0,0.0,0
9873,F39289,417.0,E,2.0,2022-10-12 11:58:28.803,2022-10-12,2022-10-12 00:00:00,2022-10-27,,11898.0,0.0,0
9874,F39290,401.0,E,2.0,2022-10-12 12:07:01.843,2022-10-12,2022-10-12 00:00:00,2022-10-27,,114.00000000000001,0.0,0
9884,F39300,806.0,E,2.0,2022-10-13 12:46:26.143,2022-10-13,2022-10-12 00:00:00,2022-10-28,,3717.0000000000005,0.0,0
9901,F39317,161.0,E,1.0,2022-10-17 15:08:44.297,2022-10-17,2022-10-20 00:00:00,2022-11-16,,315.55,0.0,0
9909,F39325,169.0,E,2.0,2022-10-18 13:03:34.160,2022-10-18,2022-10-18 00:00:00,2022-10-18,,574.6,0.0,0
9911,F39327,1053.0,E,1.0,2022-10-18 13:23:30.887,2022-10-18,2022-10-14 00:00:00,2023-01-16,,17372.82,0.0,0
9917,F39333,473.0,E,2.0,2022-10-18 16:50:16.103,2022-10-18,2022-10-18 00:00:00,2022-10-18,,60.0,0.0,0
9945,F39361,1016.0,E,1.0,2022-10-21 09:55:59.020,2022-10-21,2022-10-18 00:00:00,2022-11-20,,4200.0,0.0,0
9978,F39394,1965.0,E,2.0,2022-10-25 12:47:13.697,2022-10-25,2022-10-25 00:00:00,2022-11-24,,2684.0,402.6000000000001,0
10002,F39418,794.0,E,2.0,2022-10-27 11:41:34.660,2022-10-27,2022-10-21 00:00:00,2022-10-27,,2075.0,0.0,0
10019,F39435,1429.0,E,1.0,2022-10-28 12:56:51.613,2022-10-28,2022-10-28 00:00:00,2022-12-27,,28350.000000000004,0.0,0
10032,F39448,1761.0,E,2.0,2022-10-31 15:26:24.927,2022-10-31,2022-10-21 00:00:00,2022-10-31,,350.00000000000006,0.0,0
10041,F39457,169.0,E,2.0,2022-10-31 17:05:37.267,2022-10-31,2022-10-18 00:00:00,2022-10-31,,2873.0000000000005,0.0,0
10061,F39477,1852.0,E,1.0,2022-11-03 08:43:20.863,2022-11-03,2022-11-03 00:00:00,2022-12-03,,17590.8546,0.0,0
10067,F39483,1284.0,E,2.0,2022-11-03 12:15:59.093,2022-11-03,2022-11-01 00:00:00,2022-12-03,,1737.5,0.0,0
10079,F39495,161.0,E,1.0,2022-11-04 12:36:56.423,2022-11-04,2022-11-04 00:00:00,2022-12-04,,315.55,0.0,0
10080,F39496,161.0,E,1.0,2022-11-04 14:11:38.093,2022-11-04,2022-11-04 00:00:00,2022-12-04,,1500.0000000000002,0.0,0
10083,F39499,1284.0,E,2.0,2022-11-04 15:58:10.097,2022-11-04,2022-11-04 00:00:00,2022-12-04,,9373.7,0.0,0
10086,F39502,537.0,E,1.0,2022-11-04 17:06:51.350,2022-11-04,2022-11-04 00:00:00,2022-12-04,,25554.243,0.0,0
10098,F39514,1198.0,E,2.0,2022-11-08 10:47:47.587,2022-11-08,2022-11-08 00:00:00,2022-11-23,,430.0,0.0,0
10101,F39517,357.0,E,2.0,2022-11-08 11:23:36.310,2022-11-08,2022-11-08 00:00:00,2022-11-23,,2175.0,0.0,0
10121,F39537,1852.0,E,1.0,2022-11-09 16:25:50.767,2022-11-09,2022-11-09 00:00:00,2022-12-09,,17590.854600000002,0.0,0
10135,F39551,161.0,E,1.0,2022-11-11 10:53:20.203,2022-11-11,2022-11-11 00:00:00,2022-12-11,,6311.000000000001,0.0,0
10168,F39584,1390.0,E,2.0,2022-11-16 10:39:58.213,2022-11-16,2022-11-15 00:00:00,2022-11-16,,8196.78,0.0,0
10169,F39585,1965.0,E,2.0,2022-11-16 10:54:08.060,2022-11-16,2022-11-14 00:00:00,2022-12-16,,11550.0,1732.5,0
10202,F39618,466.0,E,1.0,2022-11-23 17:41:18.027,2022-11-23,2022-11-25 00:00:00,2023-01-22,,15154.760000000002,0.0,0
10203,F39619,417.0,E,2.0,2022-11-24 10:10:01.873,2022-11-24,2022-11-24 00:00:00,2022-12-09,,11898.0,0.0,0
10238,F39654,1053.0,E,1.0,2022-11-29 17:14:38.987,2022-11-29,2022-11-28 00:00:00,2023-02-27,,13065.0,0.0,0
10247,F39663,1181.0,E,2.0,2022-11-30 12:52:24.457,2022-11-30,2022-11-30 00:00:00,2022-11-30,,275.88,0.0,0
10261,F39677,161.0,E,1.0,2022-11-30 17:14:31.857,2022-11-30,2022-11-29 00:00:00,2022-12-30,,12622.000000000002,0.0,0
10262,F39678,161.0,E,1.0,2022-11-30 17:16:21.040,2022-11-30,2022-11-25 00:00:00,2022-12-30,,1230.0,0.0,0
10269,F39685,466.0,E,1.0,2022-12-05 14:48:05.817,2022-12-05,2022-12-02 00:00:00,2023-02-03,,5880.0,0.0,0
10270,F39686,466.0,E,1.0,2022-12-05 15:18:02.417,2022-12-05,2022-12-02 00:00:00,2023-02-03,,9950.5,0.0,0
10276,F39692,169.0,E,2.0,2022-12-05 16:00:03.607,2022-12-05,2022-12-01 00:00:00,2022-12-05,,725.0000000000001,0.0,0
10279,F39695,537.0,E,1.0,2022-12-05 16:17:18.087,2022-12-05,2022-12-05 00:00:00,2023-01-04,,25554.243000000002,0.0,0
10280,F39696,253.0,E,1.0,2022-12-05 16:19:23.987,2022-12-05,2022-11-23 00:00:00,2023-01-19,,13688.000000000002,0.0,0
10285,F39701,1583.0,E,2.0,2022-12-06 08:49:47.247,2022-12-06,2022-12-06 00:00:00,2023-01-05,,2423.8500000000004,0.0,0
10304,F39720,161.0,E,1.0,2022-12-07 17:14:18.697,2022-12-07,2022-12-07 00:00:00,2023-01-06,,12622.000000000002,0.0,0
10305,F39721,161.0,E,1.0,2022-12-07 17:17:17.920,2022-12-07,2022-12-07 00:00:00,2023-01-06,,1230.0,0.0,0
10307,F39723,169.0,E,2.0,2022-12-08 11:04:32.770,2022-12-08,2022-12-08 00:00:00,2022-12-08,,2900.0000000000005,0.0,0
10308,F39724,806.0,E,2.0,2022-12-08 11:09:20.590,2022-12-08,2022-12-01 00:00:00,2022-12-23,,1848.2500000000002,0.0,0
10373,F39789,1690.0,C,6.0,2022-12-19 16:45:39.337,2022-12-19,2022-12-19 00:00:00,2022-12-19,2022-12-21,699.0,0.0,0
10375,F39791,1459.0,E,2.0,2022-12-20 09:11:00.023,2022-12-20,2022-12-15 00:00:00,2023-01-19,,14968.8,0.0,0
10380,F39796,1690.0,C,6.0,2022-12-20 17:21:38.807,2022-12-20,2022-12-19 00:00:00,2022-12-20,2022-12-20,76.16000000000001,0.0,0
10383,F39799,357.0,E,6.0,2022-12-21 11:27:12.110,2022-12-21,2022-12-21 00:00:00,2023-01-05,,320.0,0.0,0
10393,F39809,537.0,E,1.0,2022-12-22 09:07:10.960,2022-12-22,2022-12-21 00:00:00,2023-01-21,,13959.04,0.0,0
10398,F39814,1429.0,E,1.0,2022-12-22 10:03:21.377,2022-12-22,2022-12-22 00:00:00,2023-02-20,,28350.000000000004,0.0,0
10403,F39819,960.0,E,6.0,2022-12-22 12:01:20.697,2022-12-22,2022-12-21 00:00:00,2023-01-06,,390.00000000000006,0.0,0
10450,F39866,1429.0,E,1.0,2023-01-05 10:31:45.190,2023-01-05,2023-01-05 00:00:00,2023-03-06,,28350.0,0.0,0
10455,F39871,114.0,E,1.0,2023-01-06 11:57:12.690,2023-01-06,2021-10-20 00:00:00,2023-02-20,,2800.5,0.0,0
10468,F39884,537.0,E,1.0,2023-01-09 13:07:48.560,2023-01-09,2023-01-09 00:00:00,2023-02-08,,25554.210000000003,0.0,0
10469,F39885,537.0,E,1.0,2023-01-09 13:09:46.610,2023-01-09,2023-01-09 00:00:00,2023-02-08,,7666.263000000001,0.0,0
10470,F39886,1583.0,E,2.0,2023-01-09 13:18:35.320,2023-01-09,2022-12-22 00:00:00,2023-02-08,,7960.500000000001,0.0,0
10483,F39899,238.0,E,2.0,2023-01-10 17:58:08.013,2023-01-10,2023-01-09 00:00:00,2023-01-10,,7368.000000000001,0.0,0
10486,F39902,484.0,E,2.0,2023-01-11 14:21:16.223,2023-01-11,2023-01-11 00:00:00,2023-01-26,,522.5000000000001,0.0,0
10491,F39907,537.0,E,1.0,2023-01-12 08:35:59.933,2023-01-12,2023-01-12 00:00:00,2023-02-11,,13959.04,0.0,0
10505,F39921,114.0,E,6.0,2023-01-13 17:10:07.213,2023-01-13,2023-01-10 00:00:00,2023-02-27,,26100.000000000004,0.0,0
10515,F39931,357.0,E,2.0,2023-01-17 12:19:56.777,2023-01-17,2023-01-17 00:00:00,2023-02-01,,478.60900000000004,0.0,0
10518,F39934,114.0,E,6.0,2023-01-18 10:58:26.680,2023-01-18,2023-01-10 00:00:00,2023-03-04,,26100.000000000004,0.0,0
10519,F39935,1198.0,E,2.0,2023-01-18 11:04:21.167,2023-01-18,2023-01-17 00:00:00,2023-02-02,,4427.6,0.0,0
10531,F39947,161.0,E,1.0,2023-01-19 12:01:15.360,2023-01-19,2023-01-17 00:00:00,2023-02-18,,315.55,0.0,0
10538,F39954,161.0,E,1.0,2023-01-20 10:25:09.910,2023-01-20,2023-01-17 00:00:00,2023-02-19,,1230.0,0.0,0
10539,F39955,1053.0,E,1.0,2023-01-20 10:29:15.303,2023-01-20,2023-01-13 00:00:00,2023-04-20,,17372.82,0.0,0
10557,F39973,1965.0,E,2.0,2023-01-24 10:07:26.033,2023-01-24,2023-01-23 00:00:00,2023-02-23,,54970.0,8245.500000000002,0
10563,F39979,1429.0,E,1.0,2023-01-24 11:48:28.377,2023-01-24,2023-01-23 00:00:00,2023-03-25,,42600.0,0.0,0
10573,F39989,409.0,E,2.0,2023-01-24 14:15:53.227,2023-01-24,2023-01-20 00:00:00,2023-01-24,,5245.6,0.0,0
10576,F39992,644.0,E,1.0,2023-01-25 10:51:25.020,2023-01-25,2023-01-17 00:00:00,2023-03-26,,18258.0,0.0,0
10603,F40019,125.0,E,2.0,2023-01-27 15:43:42.383,2023-01-27,2023-01-27 00:00:00,2023-01-27,,600.0,0.0,0
